symbol	family	source_file	line	firestaff_mapping	status
DM2_guivp_32cb_0649	SKULLWIN	SKULLWIN/c_gui_vp.cpp	793		MISSING
DM2_DRAW_TELEPORTER_TILE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	824		MISSING
DM2_guivp_32cb_0a4c	SKULLWIN	SKULLWIN/c_gui_vp.cpp	966		MISSING
DM2_guivp_32cb_0c7d	SKULLWIN	SKULLWIN/c_gui_vp.cpp	993		MISSING
DM2_guivp_32cb_2cf3	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1057		MISSING
DM2_guivp_32cb_2d8c	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1091		MISSING
DM2_guivp_32cb_35c1	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1408		MISSING
DM2_guivp_32cb_4069	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1495		MISSING
DM2_guivp_32cb_48d5	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1599		MISSING
DM2_guivp_32cb_54ce	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1621		MISSING
DM2_guivp_32cb_5a8f	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1705		MISSING
DM2_guivp_32cb_5c67	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1850		MISSING
DM2_DRAW_DEFAULT_DOOR_BUTTON	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1904		MISSING
DM2_DRAW_RAIN	SKULLWIN	SKULLWIN/c_gui_vp.cpp	1994		MISSING
DM2_DRAW_ITEM	SKULLWIN	SKULLWIN/c_gui_vp.cpp	2078		MISSING
DM2_DRAW_DOOR_FRAMES	SKULLWIN	SKULLWIN/c_gui_vp.cpp	2333		MISSING
DM2_SUMMARIZE_STONE_ROOM	SKULLWIN	SKULLWIN/c_gui_vp.cpp	2497		MISSING
DM2_guivp_32cb_4185	SKULLWIN	SKULLWIN/c_gui_vp.cpp	3089		MISSING
DM2_DRAW_FLYING_ITEM	SKULLWIN	SKULLWIN/c_gui_vp.cpp	3458		MISSING
DM2_MAKE_PUT_DOWN_ITEM_CLICKABLE_ZONE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	3816		MISSING
DM2_DRAW_PUT_DOWN_ITEM	SKULLWIN	SKULLWIN/c_gui_vp.cpp	3893		MISSING
DM2_guivp_32cb_3e08	SKULLWIN	SKULLWIN/c_gui_vp.cpp	4070		MISSING
DM2_SUMMARY_DRAW_CREATURE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	4144		MISSING
DM2_DRAW_STATIC_OBJECT	SKULLWIN	SKULLWIN/c_gui_vp.cpp	4239		MISSING
DM2_DRAW_EXTERNAL_TILE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	4427		MISSING
DM2_DRAW_DOOR	SKULLWIN	SKULLWIN/c_gui_vp.cpp	4806	src/dm2/dm2_v1_viewport_renderer.c:4009	UNCERTAIN
DM2_guivp_32cb_3edd	SKULLWIN	SKULLWIN/c_gui_vp.cpp	5106		MISSING
DM2_DRAW_DOOR_TILE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	5125		MISSING
DM2_DRAW_PLAYER_TILE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	5288		MISSING
DM2_guivp_32cb_3f0d	SKULLWIN	SKULLWIN/c_gui_vp.cpp	5430		MISSING
DM2_guivp_32cb_0f82	SKULLWIN	SKULLWIN/c_gui_vp.cpp	5537		MISSING
DM2_guivp_32cb_15b8	SKULLWIN	SKULLWIN/c_gui_vp.cpp	6043		MISSING
DM2_DRAW_WALL_TILE	SKULLWIN	SKULLWIN/c_gui_vp.cpp	6703		MISSING
DM2_ENVIRONMENT_SET_DISTANT_ELEMENT	SKULLWIN	SKULLWIN/c_gui_vp.cpp	6746		MISSING
DM2_ENVIRONMENT_DISPLAY_ELEMENTS	SKULLWIN	SKULLWIN/c_gui_vp.cpp	6815		MISSING
DM2_DRAW_DUNGEON_TILES	SKULLWIN	SKULLWIN/c_gui_vp.cpp	6932		MISSING
DM2_CHANCE_TABLE_OPERATION	SKULLWIN	SKULLWIN/c_gui_vp.cpp	7177		MISSING
DM2_DISPLAY_VIEWPORT	SKULLWIN	SKULLWIN/c_gui_vp.cpp	7325		MISSING
init	SKULLWIN	SKULLWIN/c_hero.cpp	40	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
get_adj_ability1	SKULLWIN	SKULLWIN/c_hero.cpp	81		MISSING
get_adj_ability2	SKULLWIN	SKULLWIN/c_hero.cpp	101		MISSING
get_stamina_adj	SKULLWIN	SKULLWIN/c_hero.cpp	110		MISSING
get_max_load	SKULLWIN	SKULLWIN/c_hero.cpp	126		MISSING
use_luck	SKULLWIN	SKULLWIN/c_hero.cpp	136		MISSING
rotate	SKULLWIN	SKULLWIN/c_hero.cpp	168	src/dm2/dm2_v1_creature.c:879	UNCERTAIN
set_hero_flags	SKULLWIN	SKULLWIN/c_hero.cpp	190		MISSING
get_player_weight	SKULLWIN	SKULLWIN/c_hero.cpp	197		MISSING
calc_player_weight	SKULLWIN	SKULLWIN/c_hero.cpp	208		MISSING
DM2_CALC_PLAYER_ATTACK_DAMAGE	SKULLWIN	SKULLWIN/c_hero.cpp	232		MISSING
DM2_hero_39796	SKULLWIN	SKULLWIN/c_hero.cpp	464		MISSING
DM2_hero_2c1d_0300	SKULLWIN	SKULLWIN/c_hero.cpp	652		MISSING
DM2_SHOOT_CHAMPION_MISSILE	SKULLWIN	SKULLWIN/c_hero.cpp	688		MISSING
DM2_PROCEED_ENCHANTMENT_SELF	SKULLWIN	SKULLWIN/c_hero.cpp	724		MISSING
DM2_hero_2c1d_0186	SKULLWIN	SKULLWIN/c_hero.cpp	840		MISSING
R_36EFE	SKULLWIN	SKULLWIN/c_hero.cpp	873		MISSING
DM2_BRING_CHAMPION_TO_LIFE	SKULLWIN	SKULLWIN/c_hero.cpp	916		MISSING
DM2_REVIVE_PLAYER	SKULLWIN	SKULLWIN/c_hero.cpp	957		MISSING
DM2_SELECT_CHAMPION	SKULLWIN	SKULLWIN/c_hero.cpp	1052		MISSING
DM2_ADJUST_SKILLS	SKULLWIN	SKULLWIN/c_hero.cpp	1166		MISSING
DM2_hero_2c1d_132c	SKULLWIN	SKULLWIN/c_hero.cpp	1383		MISSING
DM2_hero_2c1d_135d	SKULLWIN	SKULLWIN/c_hero.cpp	1403		MISSING
DM2_WOUND_PLAYER	SKULLWIN	SKULLWIN/c_hero.cpp	1496		MISSING
DM2_ADJUST_STAMINA	SKULLWIN	SKULLWIN/c_hero.cpp	1722		MISSING
DM2_UPDATE_CHAMPIONS_STATS	SKULLWIN	SKULLWIN/c_hero.cpp	1757		MISSING
DM2_USE_DEXTERITY_ATTRIBUTE	SKULLWIN	SKULLWIN/c_hero.cpp	2026		MISSING
DM2_WIELD_WEAPON	SKULLWIN	SKULLWIN/c_hero.cpp	2064		MISSING
DM2_EQUIP_ITEM_TO_HAND	SKULLWIN	SKULLWIN/c_hero.cpp	2161		MISSING
DM2_ADD_ITEM_TO_PLAYER	SKULLWIN	SKULLWIN/c_hero.cpp	2188		MISSING
DM2_BURN_PLAYER_LIGHTING_ITEMS	SKULLWIN	SKULLWIN/c_hero.cpp	2262		MISSING
DM2_SELECT_CHAMPION_LEADER	SKULLWIN	SKULLWIN/c_hero.cpp	2325		MISSING
DM2_REMOVE_OBJECT_FROM_HAND	SKULLWIN	SKULLWIN/c_hero.cpp	2354		MISSING
DM2_hero_37BEA	SKULLWIN	SKULLWIN/c_hero.cpp	2383		MISSING
DM2_GET_PARTY_SPECIAL_FORCE	SKULLWIN	SKULLWIN/c_hero.cpp	2407		MISSING
DM2_ADJUST_HAND_COOLDOWN	SKULLWIN	SKULLWIN/c_hero.cpp	2432		MISSING
DM2_REMOVE_POSSESSION	SKULLWIN	SKULLWIN/c_hero.cpp	2485		MISSING
DM2_DROP_PLAYER_ITEMS	SKULLWIN	SKULLWIN/c_hero.cpp	2535		MISSING
DM2_CURE_POISON	SKULLWIN	SKULLWIN/c_hero.cpp	2580		MISSING
DM2_PLAYER_DEFEATED	SKULLWIN	SKULLWIN/c_hero.cpp	2636		MISSING
DM2_PROCESS_PLAYERS_DAMAGE	SKULLWIN	SKULLWIN/c_hero.cpp	2777		MISSING
DM2_PUT_ITEM_TO_PLAYER	SKULLWIN	SKULLWIN/c_hero.cpp	2838		MISSING
DM2_PERFORM_TURN_SQUAD	SKULLWIN	SKULLWIN/c_hero.cpp	2887		MISSING
DM2_RESET_SQUAD_DIR	SKULLWIN	SKULLWIN/c_hero.cpp	2939		MISSING
DM2_RESUME_FROM_WAKE	SKULLWIN	SKULLWIN/c_hero.cpp	2961		MISSING
DM2_SET_SPELLING_CHAMPION	SKULLWIN	SKULLWIN/c_hero.cpp	2971		MISSING
DM2_PLAYER_CONSUME_OBJECT	SKULLWIN	SKULLWIN/c_hero.cpp	2998		MISSING
DM2_ATTACK_PARTY	SKULLWIN	SKULLWIN/c_hero.cpp	3346		MISSING
DM2_PROCESS_POISON	SKULLWIN	SKULLWIN/c_hero.cpp	3397		MISSING
DM2_TAKE_COIN_FROM_WALLET	SKULLWIN	SKULLWIN/c_hero.cpp	3451		MISSING
DM2_ADD_COIN_TO_WALLET	SKULLWIN	SKULLWIN/c_hero.cpp	3506		MISSING
DM2_2759_0e93	SKULLWIN	SKULLWIN/c_hero.cpp	3580		MISSING
DM2_LOAD_PROJECTILE_TO_HAND	SKULLWIN	SKULLWIN/c_hero.cpp	3643		MISSING
DM2_CAST_CHAMPION_MISSILE_SPELL	SKULLWIN	SKULLWIN/c_hero.cpp	3840		MISSING
DM2_2c1d_0e23	SKULLWIN	SKULLWIN/c_hero.cpp	3879		MISSING
DM2_hero_2c1d_1de2	SKULLWIN	SKULLWIN/c_hero.cpp	3903		MISSING
DM2_CHANGE_PLAYER_POS	SKULLWIN	SKULLWIN/c_hero.cpp	4037		MISSING
DM2_CHAMPION_SQUAD_RECOMPUTE_POSITION	SKULLWIN	SKULLWIN/c_hero.cpp	4141		MISSING
init_global_images	SKULLWIN	SKULLWIN/c_image.cpp	18		MISSING
init	SKULLWIN	SKULLWIN/c_image.cpp	27	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_0b36_068f	SKULLWIN	SKULLWIN/c_image.cpp	65		MISSING
DM2_image_0b36_11c0	SKULLWIN	SKULLWIN/c_image.cpp	70		MISSING
DM2_QUERY_PICST_IT	SKULLWIN	SKULLWIN/c_image.cpp	98		MISSING
DM2_DRAW_PICST	SKULLWIN	SKULLWIN/c_image.cpp	229		MISSING
DM2_QUERY_MULTILAYERS_PIC	SKULLWIN	SKULLWIN/c_image.cpp	346		MISSING
DM2_SET_IMAGE	SKULLWIN	SKULLWIN/c_image.cpp	378		MISSING
DM2_ALLOCATE_IMG_COPY	SKULLWIN	SKULLWIN/c_image.cpp	396		MISSING
DM2_image_0b36_01cd	SKULLWIN	SKULLWIN/c_image.cpp	407		MISSING
DM2_DRAW_TEMP_PICST	SKULLWIN	SKULLWIN/c_image.cpp	418		MISSING
DM2_DRAW_TRANSPARENT_STATIC_PIC	SKULLWIN	SKULLWIN/c_image.cpp	425		MISSING
DM2_DRAW_STATIC_PIC	SKULLWIN	SKULLWIN/c_image.cpp	436		MISSING
DM2_DRAW_DUNGEON_GRAPHIC	SKULLWIN	SKULLWIN/c_image.cpp	450		MISSING
DM2_image_0b36_1446	SKULLWIN	SKULLWIN/c_image.cpp	478		MISSING
DEBUGBLIT	SKULLWIN	SKULLWIN/c_image.cpp	532		MISSING
init	SKULLWIN	SKULLWIN/c_input.cpp	40	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_1031_03f2	SKULLWIN	SKULLWIN/c_input.cpp	55		MISSING
DM2_ADJUST_UI_EVENT	SKULLWIN	SKULLWIN/c_input.cpp	112		MISSING
DM2_TRANSMIT_UI_EVENT	SKULLWIN	SKULLWIN/c_input.cpp	180		MISSING
DM2_HANDLE_UI_EVENT	SKULLWIN	SKULLWIN/c_input.cpp	281		MISSING
DM2_0b36_129a	SKULLWIN	SKULLWIN/c_input.cpp	523		MISSING
DM2_EXEC_EVENT	SKULLWIN	SKULLWIN/c_input.cpp	565		MISSING
DM2_IBMIO_USER_INPUT_CHECK	SKULLWIN	SKULLWIN/c_input.cpp	800		MISSING
DM2_EVENT_LOOP	SKULLWIN	SKULLWIN/c_input.cpp	908		MISSING
DM2_RETRIEVE_ITEM_BONUS	SKULLWIN	SKULLWIN/c_item.cpp	22		MISSING
DM2_PROCESS_ITEM_BONUS	SKULLWIN	SKULLWIN/c_item.cpp	59		MISSING
DM2_ADD_ITEM_CHARGE	SKULLWIN	SKULLWIN/c_item.cpp	251		MISSING
DM2_GET_MAX_CHARGE	SKULLWIN	SKULLWIN/c_item.cpp	344		MISSING
DM2_QUERY_ITEM_VALUE	SKULLWIN	SKULLWIN/c_item.cpp	360		MISSING
DM2_QUERY_ITEM_WEIGHT	SKULLWIN	SKULLWIN/c_item.cpp	496		MISSING
DM2_GET_ITEM_NAME	SKULLWIN	SKULLWIN/c_item.cpp	502		MISSING
DM2_IS_MISCITEM_DRINK_WATER	SKULLWIN	SKULLWIN/c_item.cpp	528		MISSING
DM2_MOVE_ITEM_TO	SKULLWIN	SKULLWIN/c_item.cpp	554		MISSING
DM2_ACTIVATE_ITEM_TELEPORT	SKULLWIN	SKULLWIN/c_item.cpp	651		MISSING
DM2__CHECK_ROOM_FOR_CONTAINER	SKULLWIN	SKULLWIN/c_item.cpp	975		MISSING
DM2_F958	SKULLWIN	SKULLWIN/c_item.cpp	1034		MISSING
DM2_SHOOT_ITEM	SKULLWIN	SKULLWIN/c_item.cpp	1043		MISSING
DM2_PUT_OBJECT_INTO_CONTAINER	SKULLWIN	SKULLWIN/c_item.cpp	1146		MISSING
DM2_TAKE_OBJECT	SKULLWIN	SKULLWIN/c_item.cpp	1185		MISSING
init	SKULLWIN	SKULLWIN/c_keybd.cpp	77	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
getkey	SKULLWIN	SKULLWIN/c_keybd.cpp	87		MISSING
putkey	SKULLWIN	SKULLWIN/c_keybd.cpp	99		MISSING
DM2_HAS_KEY	SKULLWIN	SKULLWIN/c_keybd.cpp	114		MISSING
DM2_GETKEY_TRANSLATED	SKULLWIN	SKULLWIN/c_keybd.cpp	123		MISSING
DM2_keybd_476d_05b6	SKULLWIN	SKULLWIN/c_keybd.cpp	178		MISSING
DM2_RECALC_LIGHT_LEVEL	SKULLWIN	SKULLWIN/c_light.cpp	16		MISSING
DM2_ADD_BACKGROUND_LIGHT_FROM_TILE	SKULLWIN	SKULLWIN/c_light.cpp	202		MISSING
DM2_CHECK_RECOMPUTE_LIGHT	SKULLWIN	SKULLWIN/c_light.cpp	490		MISSING
DM2_PROCEED_LIGHT	SKULLWIN	SKULLWIN/c_light.cpp	596		MISSING
DM2_MARK_DYN_LOAD	SKULLWIN	SKULLWIN/c_loadlevel.cpp	25		MISSING
DM2_2676_008f	SKULLWIN	SKULLWIN/c_loadlevel.cpp	54		MISSING
DM2_2676_00d0	SKULLWIN	SKULLWIN/c_loadlevel.cpp	74		MISSING
DM2_2676_006a	SKULLWIN	SKULLWIN/c_loadlevel.cpp	104		MISSING
DM2_LOAD_MISCITEM	SKULLWIN	SKULLWIN/c_loadlevel.cpp	118		MISSING
DM2_LOAD_LOCALLEVEL_DYN	SKULLWIN	SKULLWIN/c_loadlevel.cpp	203		MISSING
DM2_LOAD_LOCALLEVEL_GRAPHICS_TABLE	SKULLWIN	SKULLWIN/c_loadlevel.cpp	1084		MISSING
DM2_3a15_38b6	SKULLWIN	SKULLWIN/c_loadlevel.cpp	1125		MISSING
DM2_LOAD_NEWMAP	SKULLWIN	SKULLWIN/c_loadlevel.cpp	1337		MISSING
tile_to_ulong	SKULLWIN	SKULLWIN/c_map.cpp	25		MISSING
tile_to_ubyte	SKULLWIN	SKULLWIN/c_map.cpp	30		MISSING
init	SKULLWIN	SKULLWIN/c_map.cpp	35	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_GET_OBJECT_INDEX_FROM_TILE	SKULLWIN	SKULLWIN/c_map.cpp	44	src/dm2/dm2_v1_dungeon_loader.c:859	UNCERTAIN
DM2_GET_TILE_RECORD_LINK	SKULLWIN	SKULLWIN/c_map.cpp	61	src/dm2/dm2_v1_dungeon_loader.c:809	UNCERTAIN
DM2_GET_ADDRESS_OF_TILE_RECORD	SKULLWIN	SKULLWIN/c_map.cpp	69	src/dm2/dm2_v1_dungeon_loader.c:dm2_v1_dungeon_c_map_get_address_of_tile_record	VERIFIED_SOURCE_MAPPING
DM2_IS_TILE_PASSAGE	SKULLWIN	SKULLWIN/c_map.cpp	79	src/dm2/dm2_v1_dungeon_loader.c:dm2_v1_dungeon_c_map_is_tile_passage	VERIFIED_SOURCE_MAPPING
DM2_GET_TILE_VALUE	SKULLWIN	SKULLWIN/c_map.cpp	107	src/dm2/dm2_v1_dungeon_loader.c:dm2_v1_dungeon_c_map_get_tile_value	VERIFIED_SOURCE_MAPPING
DM2_CHANGE_CURRENT_MAP_TO	SKULLWIN	SKULLWIN/c_map.cpp	328		MISSING
DM_LOCATE_OTHER_LEVEL	SKULLWIN	SKULLWIN/c_map.cpp	384		MISSING
DM2_SET_DESTINATION_OF_MINION_MAP	SKULLWIN	SKULLWIN/c_map.cpp	540		MISSING
DM2_map_0cee_1815	SKULLWIN	SKULLWIN/c_map.cpp	583		MISSING
DM2_map_0cee_185a	SKULLWIN	SKULLWIN/c_map.cpp	615		MISSING
DM2_map_2066_1f37	SKULLWIN	SKULLWIN/c_map.cpp	712		MISSING
DM2_map_2066_1ec9	SKULLWIN	SKULLWIN/c_map.cpp	760		MISSING
SKW_2066_1ea3	SKULLWIN	SKULLWIN/c_map.cpp	806		MISSING
DM2_ARRANGE_DUNGEON	SKULLWIN	SKULLWIN/c_map.cpp	823		MISSING
DM2_map_0cee_04e5	SKULLWIN	SKULLWIN/c_map.cpp	1255		MISSING
DM2_map_0cee_17e7	SKULLWIN	SKULLWIN/c_map.cpp	1271		MISSING
DM2_map_3B001	SKULLWIN	SKULLWIN/c_map.cpp	1291		MISSING
DM2_map_3BF83	SKULLWIN	SKULLWIN/c_map.cpp	1304		MISSING
init_mousecursors	SKULLWIN	SKULLWIN/c_mcursor.cpp	20		MISSING
generate_cursor	SKULLWIN	SKULLWIN/c_mcursor.cpp	33		MISSING
DM2_INITBASICCURSORS	SKULLWIN	SKULLWIN/c_mcursor.cpp	78		MISSING
do_music	SKULLWIN	SKULLWIN/c_midi.cpp	19	src/dm2/dm2_v1_sound.c:599	UNCERTAIN
stop_music	SKULLWIN	SKULLWIN/c_midi.cpp	40	src/dm2/dm2_v1_sound.c:598	UNCERTAIN
set_midi_volume	SKULLWIN	SKULLWIN/c_midi.cpp	56		MISSING
init_midi	SKULLWIN	SKULLWIN/c_midi.cpp	61		MISSING
DM2_12b4_0953	SKULLWIN	SKULLWIN/c_move.cpp	32		MISSING
DM2_12b4_0881	SKULLWIN	SKULLWIN/c_move.cpp	64		MISSING
DM2_move_12b4_023f	SKULLWIN	SKULLWIN/c_move.cpp	117		MISSING
DM2_PERFORM_MOVE	SKULLWIN	SKULLWIN/c_move.cpp	197		MISSING
DM2_move_12b4_0d75	SKULLWIN	SKULLWIN/c_move.cpp	614		MISSING
DM2_move_12b4_099e	SKULLWIN	SKULLWIN/c_move.cpp	805		MISSING
DM2_move_12b4_0092	SKULLWIN	SKULLWIN/c_move.cpp	912		MISSING
DM2_move_12b4_00af	SKULLWIN	SKULLWIN/c_move.cpp	918		MISSING
DM2_move_2fcf_0b8b	SKULLWIN	SKULLWIN/c_move.cpp	947		MISSING
DM2_0cee_317f	SKULLWIN	SKULLWIN/c_move.cpp	1032		MISSING
DM2_ATTACK_WALL	SKULLWIN	SKULLWIN/c_move.cpp	1053		MISSING
DM2_move_075f_0af9	SKULLWIN	SKULLWIN/c_move.cpp	1307		MISSING
DM2_move_075f_06bd	SKULLWIN	SKULLWIN/c_move.cpp	1972		MISSING
DM2_ATTACK_DOOR	SKULLWIN	SKULLWIN/c_move.cpp	2097		MISSING
DM2_move_2fcf_0434	SKULLWIN	SKULLWIN/c_move.cpp	2152		MISSING
DM2_move_075f_1bc2	SKULLWIN	SKULLWIN/c_move.cpp	2861		MISSING
DM2_move_2c1d_028c	SKULLWIN	SKULLWIN/c_move.cpp	2914		MISSING
DM2_TRY_PUSH_OBJECT_TO	SKULLWIN	SKULLWIN/c_moverec.cpp	25		MISSING
DM2_2fcf_0234	SKULLWIN	SKULLWIN/c_moverec.cpp	144		MISSING
DM2_SET_MINION_RECENT_OPEN_DOOR_LOCATION	SKULLWIN	SKULLWIN/c_moverec.cpp	312		MISSING
DM2_moverec_2fcf_01c5	SKULLWIN	SKULLWIN/c_moverec.cpp	365		MISSING
DM2_MOVE_RECORD_TO	SKULLWIN	SKULLWIN/c_moverec.cpp	392		MISSING
DM2_moverec_3CE7D	SKULLWIN	SKULLWIN/c_moverec.cpp	1147		MISSING
DM2_query_098d_000f	SKULLWIN	SKULLWIN/c_querydb.cpp	23		MISSING
DM2_IS_CLS1_CRITICAL_FOR_LOAD	SKULLWIN	SKULLWIN/c_querydb.cpp	29		MISSING
DM2_QUERY_GDAT_DYN_BUFF	SKULLWIN	SKULLWIN/c_querydb.cpp	36		MISSING
DM2_QUERY_GDAT_ENTRYPTR	SKULLWIN	SKULLWIN/c_querydb.cpp	69	include/dm2_v1_asset_loader.h:269	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_ENTRY_DATA_INDEX	SKULLWIN	SKULLWIN/c_querydb.cpp	104	include/dm2_v1_asset_loader.h:276	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_IMAGE_ENTRY_BUFF	SKULLWIN	SKULLWIN/c_querydb.cpp	118		MISSING
DM2_QUERY_GDAT_ENTRY_DATA_PTR	SKULLWIN	SKULLWIN/c_querydb.cpp	139	include/dm2_v1_asset_loader.h:283	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_ENTRY_DATA_LENGTH	SKULLWIN	SKULLWIN/c_querydb.cpp	152	include/dm2_v1_asset_loader.h:290	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_ENTRY_DATA_BUFF	SKULLWIN	SKULLWIN/c_querydb.cpp	157	include/dm2_v1_asset_loader.h:283	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_ENTRY_IF_LOADABLE	SKULLWIN	SKULLWIN/c_querydb.cpp	173	include/dm2_v1_asset_loader.h:297	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_PICT_OFFSET	SKULLWIN	SKULLWIN/c_querydb.cpp	187	include/dm2_v1_asset_loader.h:324	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_IMAGE_LOCALPAL	SKULLWIN	SKULLWIN/c_querydb.cpp	228	include/dm2_v1_asset_loader.h:354	VERIFIED_SOURCE_MAPPING
DM2_QUERY_GDAT_ITEM_NAME	SKULLWIN	SKULLWIN/c_querydb.cpp	263		MISSING
DM2_QUERY_CMDSTR_TEXT	SKULLWIN	SKULLWIN/c_querydb.cpp	274	include/dm2_v1_weather_gdat.h:204	UNCERTAIN
DM2_QUERY_CMDSTR_NAME	SKULLWIN	SKULLWIN/c_querydb.cpp	320		MISSING
DM2_QUERY_CMDSTR_ENTRY	SKULLWIN	SKULLWIN/c_querydb.cpp	344		MISSING
DM2_QUERY_CUR_CMDSTR_ENTRY	SKULLWIN	SKULLWIN/c_querydb.cpp	364		MISSING
DM2_QUERY_PICT_BITS	SKULLWIN	SKULLWIN/c_querydb.cpp	373		MISSING
DM2_QUERY_GDAT_IMAGE_METRICS	SKULLWIN	SKULLWIN/c_querydb.cpp	406		MISSING
DM2_QUERY_ORNATE_ANIM_FRAME	SKULLWIN	SKULLWIN/c_querydb.cpp	449		MISSING
DM2_QUERY_PICST_IMAGE	SKULLWIN	SKULLWIN/c_querydb.cpp	548		MISSING
DM2_QUERY_4BPP_PICT_BUFF_AND_PAL	SKULLWIN	SKULLWIN/c_querydb.cpp	561		MISSING
DM2_QUERY_PLAYER_SKILL_LV	SKULLWIN	SKULLWIN/c_querydb.cpp	583		MISSING
DM2_IS_WALL_ORNATE_ALCOVE	SKULLWIN	SKULLWIN/c_querydb.cpp	635		MISSING
DM2_IS_TILE_BLOCKED	SKULLWIN	SKULLWIN/c_querydb.cpp	646		MISSING
DM2_IS_REBIRTH_ALTAR	SKULLWIN	SKULLWIN/c_querydb.cpp	682		MISSING
DM2_QUERY_DOOR_DAMAGE_RESIST	SKULLWIN	SKULLWIN/c_querydb.cpp	713		MISSING
DM2_QUERY_GDAT_CREATURE_WORD_VALUE	SKULLWIN	SKULLWIN/c_querydb.cpp	722		MISSING
DM2_IS_WALL_ORNATE_SPRING	SKULLWIN	SKULLWIN/c_querydb.cpp	793		MISSING
DM2_IS_MISCITEM_CURRENCY	SKULLWIN	SKULLWIN/c_querydb.cpp	803		MISSING
DM2_IS_CONTAINER_MONEYBOX	SKULLWIN	SKULLWIN/c_querydb.cpp	820		MISSING
DM2_IS_CONTAINER_MAP	SKULLWIN	SKULLWIN/c_querydb.cpp	845		MISSING
DM2_IS_CONTAINER_CHEST	SKULLWIN	SKULLWIN/c_querydb.cpp	861		MISSING
DM2_IS_DISTINCTIVE_ITEM_ON_ACTUATOR	SKULLWIN	SKULLWIN/c_querydb.cpp	880		MISSING
DM2_IS_MISSILE_VALID_TO_LAUNCHER	SKULLWIN	SKULLWIN/c_querydb.cpp	949		MISSING
DM2_GET_CREATURE_WEIGHT	SKULLWIN	SKULLWIN/c_querydb.cpp	982		MISSING
DM2_GET_ORNATE_ANIM_LEN	SKULLWIN	SKULLWIN/c_querydb.cpp	992		MISSING
DM2_QUERY_GDAT_FOOD_VALUE_FROM_RECORD	SKULLWIN	SKULLWIN/c_querydb.cpp	1038		MISSING
DM2_QUERY_CREATURES_ITEM_MASK	SKULLWIN	SKULLWIN/c_querydb.cpp	1045		MISSING
DM2_IS_ITEM_FIT_FOR_EQUIP	SKULLWIN	SKULLWIN/c_querydb.cpp	1188		MISSING
DM2_QUERY_MESSAGE_TEXT	SKULLWIN	SKULLWIN/c_querydb.cpp	1239	src/dm2/dm2_v1_dungeon_loader.c:2293	UNCERTAIN
DM2_GET_MISSILE_REF_OF_MINION	SKULLWIN	SKULLWIN/c_querydb.cpp	1449		MISSING
DM2_GET_CREATURE_AT	SKULLWIN	SKULLWIN/c_querydb.cpp	1486		MISSING
DM2_FIND_HAND_WITH_EMPTY_FLASK	SKULLWIN	SKULLWIN/c_querydb.cpp	1509		MISSING
DM2_FIND_DISTINCTIVE_ITEM_ON_TILE	SKULLWIN	SKULLWIN/c_querydb.cpp	1540		MISSING
DM2_FIND_TILE_ACTUATOR	SKULLWIN	SKULLWIN/c_querydb.cpp	1576		MISSING
DM2_FIND_LADDAR_AROUND	SKULLWIN	SKULLWIN/c_querydb.cpp	1645		MISSING
DM2_QUERY_GDAT_SUMMARY_IMAGE	SKULLWIN	SKULLWIN/c_querydb.cpp	1781		MISSING
DM2_GET_PLAYER_AT_POSITION	SKULLWIN	SKULLWIN/c_querydb.cpp	1828		MISSING
DM2_FIND_POUCH_OR_SCABBARD_POSSESSION_POS	SKULLWIN	SKULLWIN/c_querydb.cpp	1858		MISSING
DM2_DIR_FROM_5x5_POS	SKULLWIN	SKULLWIN/c_querydb.cpp	1900		MISSING
DM2_GET_DOOR_STAT_0X10	SKULLWIN	SKULLWIN/c_querydb.cpp	1917		MISSING
DM2_GET_GLOB_VAR	SKULLWIN	SKULLWIN/c_querydb.cpp	1926		MISSING
